"ONDERWIJSSECTOR","JAAR","SCHOOLTYPE","RPA_GEBIEDCODE","RANDSTAD","CATEGORIE_SCHOOLOMVANG","CATEGORIE_BESTUUROMVANG","AANTAL_LEERLINGEN","OMVANG_FORMATIE_TOTAAL","OMVANG_FORMATIE_MANAGER","OMVANG_FORMATIE_OP","OMVANG_FORMATIE_LIO","OMVANG_FORMATIE_OOP_OBP","OMVANG_FORMATIE_ONBEKEND","LEERLING_LERAAR_RATIO","OMVANG_FORMATIE_OP_LA","OMVANG_FORMATIE_OP_LB","OMVANG_FORMATIE_OP_LC","OMVANG_FORMATIE_OP_LD","OMVANG_FORMATIE_OP_LE","OMVANG_FORMATIE_OP_OVERIG","AANDEEL_FORMATIE_OP_LA","AANDEEL_FORMATIE_OP_LB","AANDEEL_FORMATIE_OP_LC","AANDEEL_FORMATIE_OP_LD","AANDEEL_FORMATIE_OP_LE","AANDEEL_FORMATIE_OP_OVERIG","STREEFPERCENTAGE_FORMATIE_OP_LA","STREEFPERCENTAGE_FORMATIE_OP_LB","STREEFPERCENTAGE_FORMATIE_OP_LC","STREEFPERCENTAGE_FORMATIE_OP_LD","STREEFPERCENTAGE_FORMATIE_OP_LE","STREEFPERCENTAGE_FORMATIE_OP_OVERIG"
3,2009," ",16,,,,16439,1508,50.5,1140,1.1,316.5,0,14.4,0,600.6,319.7,212.4,5.1,2.2,0,52.7,28,18.6,0.4,0.2,,,,,,
3,2010," ",16,,,,16578,1507.4,50.7,1141.8,2.2,312.7,0,14.5,0,512.7,376.6,241.2,4,7.2,0,44.9,33,21.1,0.4,0.6,,,,,,
3,2011," ",16,,,,13552,1198.5,38.5,912.5,0,246.7,0.8,14.9,0,287.8,388.1,235.5,1.1,0,0,31.5,42.5,25.8,0.1,0,,,,,,
3,2012," ",16,,,,16951,1447.2,55.1,1103.5,4.6,284,0,15.4,0,412.4,424,266,1.1,0,0,37.4,38.4,24.1,0.1,0,,,,,,
3,2013," ",16,,,,17270,1481.5,56.1,1127.7,5.7,292.1,0,15.3,0,412.8,445.2,267.9,1.1,0.7,0,36.6,39.5,23.8,0.1,0.1,,,,,,
3,2014," ",16,,,,17656,1507.7,52.3,1158.9,0.8,295.6,0,15.2,0,383.1,411.8,362,2,0,0,33.1,35.5,31.2,0.2,0,0,33,38,29,0,0
3,2015," ",16,,,,18105,1539.5,52.8,1194,2.1,290.7,0,15.2,0,403.1,432.3,356.1,2.2,0.3,0,33.8,36.2,29.8,0.2,0,,,,,,
3,2016," ",16,,,,18126,1569.9,50.4,1207.4,3.1,260,49.1,15,0,416.9,430.7,357.8,2,0,0,34.5,35.7,29.6,0.2,0,,,,,,
3,2017," ",16,,,,18054,1556,50.1,1200.7,3.5,301.8,0,15,0,415.8,426.2,355.6,3,0,0,34.6,35.5,29.6,0.2,0,,,,,,
3,2006," ",17,,,,19328,1748.5,63.6,1304.1,5,375.7,0,14.8,0,839.2,222.7,232.1,10,0,0,64.4,17.1,17.8,0.8,0,,,,,,
3,2007," ",17,,,,19664,1817.8,62.1,1354.3,1.5,399.8,0,14.5,0,884.7,242.3,219.4,8,0,0,65.3,17.9,16.2,0.6,0,,,,,,
3,2008," ",17,,,,19907,1856.5,57.9,1367.6,2.6,428.3,0,14.6,0,901.2,244.6,212.9,9,0,0,65.9,17.9,15.6,0.7,0,,,,,,
3,2009," ",17,,,,20190,1906.8,61.5,1398.7,2.2,444.4,0,14.4,0,887.7,280.2,221.7,9.1,0,0,63.5,20,15.8,0.7,0,,,,,,
3,2010," ",17,,,,20449,1922.2,66.5,1408.2,1,446.4,0,14.5,0,750.2,408.7,240.2,8.1,1,0,53.3,29,17.1,0.6,0.1,,,,,,
3,2011," ",17,,,,20778,1876.4,69.4,1341.8,2.2,462.9,0,15.5,0,545.2,538,254,2,2.5,0,40.6,40.1,18.9,0.1,0.2,,,,,,
3,2012," ",17,,,,20894,1878.2,74.3,1337.7,5.8,460.4,0,15.6,0,508.4,564.5,263,0,1.8,0,38,42.2,19.7,0,0.1,,,,,,
3,2013," ",17,,,,21240,1878,85.8,1329.9,3.9,457.3,1,16,0,486.1,573,267.6,0,3.2,0,36.6,43.1,20.1,0,0.2,,,,,,
3,2014," ",17,,,,19841,1753,83.1,1243,0,426.9,0,16,0,395.9,490.3,354.6,0,2.2,0,31.9,39.4,28.5,0,0.2,0,33,38,29,0,0
3,2015," ",17,,,,21825,1957.3,86.3,1389.1,1.8,480.1,0,15.7,0,449.5,538.3,395.7,1,4.5,0,32.4,38.8,28.5,0.1,0.3,,,,,,
3,2016," ",17,,,,22053,1997.2,92.5,1413.2,1.6,489,1,15.6,0,488.5,554.6,365,0,5.1,0,34.6,39.2,25.8,0,0.4,,,,,,
3,2017," ",17,,,,21774,1955,86.2,1381.7,1.4,485.8,0,15.8,0,459.8,557.9,359,0,5.1,0,33.3,40.4,26,0,0.4,,,,,,
3,2006," ",18,,,,28709,2464.8,99.1,1885.1,6,474.5,0,15.2,0,1174.7,381.7,316,12.7,0,0,62.3,20.2,16.8,0.7,0,,,,,,
3,2007," ",18,,,,28522,2553.6,98.3,1925.7,14.1,515.6,0,14.8,0,1216.1,393.7,305.1,10.8,0,0,63.2,20.4,15.8,0.6,0,,,,,,
3,2008," ",18,,,,28803,2603.8,92.8,1896.3,9.7,605,0,15.2,0,1216.7,406.3,262.8,5.9,4.7,0,64.2,21.4,13.9,0.3,0.2,,,,,,
3,2009," ",18,,,,28888,2660.6,86.9,1938.8,7.1,627.9,0,14.9,0,1055.2,604,272.6,7,0,0,54.4,31.2,14.1,0.4,0,,,,,,
3,2010," ",18,,,,29292,2724.6,105.3,1967.6,10.5,641.2,0,14.9,0,920.8,735.3,301,7.9,2.7,0,46.8,37.4,15.3,0.4,0.1,,,,,,
3,2011," ",18,,,,29726,2668.3,95.7,1933.5,7.2,631.2,0.7,15.4,0,683.2,904.3,338.3,6.9,0.8,0,35.3,46.8,17.5,0.4,0,,,,,,
3,2012," ",18,,,,30146,2603.2,93.1,1900.3,4.1,605,0.7,15.9,0,647.4,897.7,347.2,6.8,1.2,0,34.1,47.2,18.3,0.4,0.1,,,,,,
3,2013," ",18,,,,30921,2597.9,111.6,1910.6,2.8,572.3,0.6,16.2,0,641.7,893,369.1,3.9,2.9,0,33.6,46.7,19.3,0.2,0.2,,,,,,
3,2014," ",18,,,,30097,2517.3,102.2,1862.5,4.3,546.2,2,16.2,0,566.8,766,524.8,2.8,2.1,0,30.4,41.1,28.2,0.2,0.1,0,33,38,29,0,0
3,2015," ",18,,,,30785,2566.5,109,1896.2,1.6,557,2.6,16.2,0,609.5,776.2,507.8,0,2.7,0,32.1,40.9,26.8,0,0.1,,,,,,
3,2016," ",18,,,,32168,2708.6,109,1988.5,2.1,606.7,2.4,16.2,0,626.2,839.2,520.8,0,2.2,0,31.5,42.2,26.2,0,0.1,,,,,,
3,2017," ",18,,,,31520,2716.6,104.8,1990.6,1,619.4,0.8,15.8,0,600.4,854,534.6,0,1.6,0,30.2,42.9,26.9,0,0.1,,,,,,
3,2006," ",19,,,,31986,2918.5,136.2,2161.6,3.3,617.5,0,14.8,0,1362.5,366.4,419.4,13.3,0,0,63,16.9,19.4,0.6,0,,,,,,
3,2007," ",19,,,,32307,3043.1,119.1,2259,3.7,661.3,0,14.3,0,1456.9,371.2,415.4,15.5,0,0,64.5,16.4,18.4,0.7,0,,,,,,
3,2008," ",19,,,,37641,3566.1,142.1,2589.6,3.6,830.7,0,14.5,0,1686.3,453.5,437.5,10.4,1.8,0,65.1,17.5,16.9,0.4,0.1,,,,,,
3,2009," ",19,,,,37782,3628.7,120.9,2638,3.7,866.1,0,14.3,0,1711.5,463.3,451,10.5,1.7,0,64.9,17.6,17.1,0.4,0.1,,,,,,
3,2010," ",19,,,,37798,3618.1,137.6,2607,8.3,865.2,0,14.5,0,1628.1,502.5,464.2,10.5,1.8,0,62.4,19.3,17.8,0.4,0.1,,,,,,
3,2011," ",19,,,,34634,3171.6,127.9,2267.1,6.5,770.1,0,15.3,0,1306.3,513.9,439.2,6,1.6,0,57.6,22.7,19.4,0.3,0.1,,,,,,
3,2012," ",19,,,,39040,3466.2,121.5,2511.2,9.8,822.7,1,15.5,0,1412,584.8,506.6,6,1.8,0,56.2,23.3,20.2,0.2,0.1,,,,,,
3,2013," ",19,,,,39157,3505.8,124.4,2542.2,19.6,817,2.6,15.4,0,1424.7,601.6,509.1,5,1.8,0,56,23.7,20,0.2,0.1,,,,,,
3,2014," ",19,,,,39430,3520.3,108.3,2578.6,23,807.8,2.7,15.3,0,1320.1,578.6,674.9,3,2,0,51.2,22.4,26.2,0.1,0.1,0,33,38,29,0,0
3,2015," ",19,,,,39447,3514.6,115.5,2555.3,15.7,824.1,4,15.4,0,1272.2,624.4,653.3,2.8,2.6,0,49.8,24.4,25.6,0.1,0.1,,,,,,
3,2016," ",19,,,,39037,3511.6,115.1,2558.2,17.4,821,0,15.3,0,1288.1,634.4,632,2.3,1.6,0,50.4,24.8,24.7,0.1,0.1,,,,,,
3,2017," ",19,,,,33725,3037.4,72.9,2223.3,12.6,728.6,0,15.2,0,1070,577.2,570,1.1,5,0,48.1,26,25.6,0.1,0.2,,,,,,
3,2006," ",20,,,,45422,3997.5,139.8,3087.8,0,770,0,14.7,0,2004.5,469.3,597,17,0,0,64.9,15.2,19.3,0.6,0,,,,,,
3,2007," ",20,,,,33863,2887.4,111.8,2249.5,0,526.1,0,15.1,0,1365.3,412.4,460.9,10.9,0,0,60.7,18.3,20.5,0.5,0,,,,,,
3,2008," ",20,,,,51131,4585.5,196,3449.7,1.4,938.4,0,14.8,0,2211.5,616.4,604.9,16.8,0,0,64.1,17.9,17.5,0.5,0,,,,,,
3,2009," ",20,,,,49618,4529,192.9,3378.7,2,955.5,0,14.7,0,1892.9,869.1,602.7,13.9,0.1,0,56,25.7,17.8,0.4,0,,,,,,
3,2010," ",20,,,,50734,4564.6,164.5,3398.5,9,992.6,0,14.9,0,1566.3,1162.8,655.1,13.9,0.4,0,46.1,34.2,19.3,0.4,0,,,,,,
3,2011," ",20,,,,49435,4302.1,207.2,3181.8,6.9,851.5,54.8,15.5,0,1114,1371.4,683.5,12.2,0.6,0,35,43.1,21.5,0.4,0,,,,,,
3,2012," ",20,,,,48424,4194.3,197.5,3127.2,10.2,846.4,13,15.5,0,1149.4,1328.2,640.4,9.2,0.1,0,36.8,42.5,20.5,0.3,0,,,,,,
3,2013," ",20,,,,55182,4699.4,196.4,3497.5,10.1,995.3,0,15.8,0,1182.7,1531.8,771,8.6,3.4,0,33.8,43.8,22,0.2,0.1,,,,,,
3,2014," ",20,,,,55961,4820.5,206.1,3583,6.4,1025.1,0,15.6,0,1162.8,1382.7,1030.5,7,0.1,0,32.5,38.6,28.8,0.2,0,0,33,38,29,0,0
3,2015," ",20,,,,56413,4818.2,209.4,3566.6,9.2,1026.9,6.1,15.8,0,1034.1,1473.1,1052.1,6,1.3,0,29,41.3,29.5,0.2,0,,,,,,
3,2016," ",20,,,,56346,4877.9,200.7,3604.2,7.4,1059,6.6,15.6,0,1091.2,1483,1023.1,5.9,1,0,30.3,41.1,28.4,0.2,0,,,,,,
3,2017," ",20,,,,54429,4734.6,165.7,3502.5,4.1,1055.3,6.9,15.5,0,1046.3,1454,999.8,1.9,0.4,0,29.9,41.5,28.5,0.1,0,,,,,,
3,2006," ",21,,,,42419,3735.4,154.6,2845.6,10.4,724.8,0,14.9,0,1795.1,488.4,557,5.1,0,0,63.1,17.2,19.6,0.2,0,,,,,,
3,2007," ",21,,,,39731,3562.5,141.3,2703.9,10.6,706.7,0,14.7,0,1715.8,486,499.3,2.9,0,0,63.5,18,18.5,0.1,0,,,,,,
3,2008," ",21,,,,42074,3753.1,158.7,2812.9,5.9,775.6,0,15,0,1761.6,528.3,518,5,0,0,62.6,18.8,18.4,0.2,0,,,,,,
3,2009," ",21,,,,42089,3876.5,213.4,2895.1,8.7,759.3,0,14.5,0,1645.4,724.6,515.6,6,3.5,0,56.8,25,17.8,0.2,0.1,,,,,,
3,2010," ",21,,,,42206,3894.1,152.1,2906.9,15.7,819.5,0,14.5,0,1270.9,1038.6,592.5,3.9,1,0,43.7,35.7,20.4,0.1,0,,,,,,
3,2011," ",21,,,,41907,3853.3,156.3,2859.3,18,813.8,5.9,14.7,0,1007.2,1179.8,664.1,3.1,5.1,0,35.2,41.3,23.2,0.1,0.2,,,,,,
3,2012," ",21,,,,42343,3778.9,137.8,2810.8,14.8,811.2,4.3,15.1,0,975.8,1166,665.1,3.9,0.1,0,34.7,41.5,23.7,0.1,0,,,,,,
3,2013," ",21,,,,40247,3579.1,130.1,2658.8,8.2,780.8,1.2,15.1,0,891.9,1117.9,645.1,3.9,0,0,33.5,42,24.3,0.1,0,,,,,,
3,2014," ",21,,,,42974,3799.5,120.4,2855.3,8.1,815.3,0.4,15.1,0,836.5,1081.8,928.5,8.6,0,0,29.3,37.9,32.5,0.3,0,0,33,38,29,0,0
3,2015," ",21,,,,43076,3838.6,109.9,2882.9,11.8,832.8,1.2,14.9,0,893,1065.3,920.7,3.9,0,0,31,37,31.9,0.1,0,,,,,,
3,2016," ",21,,,,40703,3517.8,98,2657,8,753.3,1.5,15.3,0,832.4,987.4,833.2,3,1,0,31.3,37.2,31.4,0.1,0,,,,,,
3,2017," ",21,,,,37409,3237,83.8,2467.5,6.8,676.4,2.5,15.2,0,832.5,896.7,733.5,3.1,1.8,0,33.7,36.3,29.7,0.1,0.1,,,,,,
3,2006," ",22,,,,28813,2609.9,139.5,1947.2,0,523.1,0,14.8,0,1304,270.3,344.5,4.5,24,0,67,13.9,17.7,0.2,1.2,,,,,,
3,2007," ",22,,,,18652,1736.3,94.6,1284.8,0,356.9,0,14.5,0,847.9,195.3,213.6,5.4,22.6,0,66,15.2,16.6,0.4,1.8,,,,,,
3,2008," ",22,,,,31993,2994.7,141.7,2221.6,0,631.5,0,14.4,0,1346.4,487.1,373.5,12.5,2,0,60.6,21.9,16.8,0.6,0.1,,,,,,
3,2009," ",22,,,,31717,3050.4,171.1,2266.8,0.5,612,0,14,0,1197.5,655.9,369.9,8.5,35,0,52.8,28.9,16.3,0.4,1.5,,,,,,
3,2010," ",22,,,,31827,3052.8,128.8,2262.3,1.8,659.8,0,14.1,0,1004.9,779.6,436.8,6,35,0,44.4,34.5,19.3,0.3,1.5,,,,,,
3,2011," ",22,,,,31999,2996.3,116.2,2212.6,0,659.5,8.1,14.5,0,615.6,1055.5,513.5,4,23.9,0,27.8,47.7,23.2,0.2,1.1,,,,,,
3,2012," ",22,,,,32256,2879.6,97.4,2103.4,0.8,678,0,15.3,0,558.8,1025.4,512.4,5,1.8,0,26.6,48.7,24.4,0.2,0.1,,,,,,
3,2013," ",22,,,,32642,2840.2,93.3,2084.7,0.2,662,0,15.7,0,541.4,1034.9,502.1,5,1.4,0,26,49.6,24.1,0.2,0.1,,,,,,
3,2014," ",22,,,,33158,2850,87.5,2102.4,0,660.1,0,15.8,0,468.5,992.6,630,10,1.4,0,22.3,47.2,30,0.5,0.1,0,33,38,29,0,0
3,2015," ",22,,,,33602,2888.8,83,2148.9,0,656.9,0,15.6,0,505.9,1007.6,622.4,9.7,3.3,0,23.5,46.9,29,0.5,0.2,,,,,,
3,2016," ",22,,,,33930,2942.3,83.2,2188.9,0,667.4,2.8,15.5,0,560,1016,601.9,7.8,3.3,0,25.6,46.4,27.5,0.4,0.2,,,,,,
3,2017," ",22,,,,30513,2529.1,76,1897.2,0,552.1,3.8,16.1,0,448.2,910,525.3,10.1,3.6,0,23.6,48,27.7,0.5,0.2,,,,,,
3,2006," ",23,,,,59544,5562.9,255.5,4119.1,10.5,1177.8,0,14.5,0,2721,670.1,720.6,7.4,0,0,66.1,16.3,17.5,0.2,0,,,,,,
3,2007," ",23,,,,51401,4845.1,219.5,3591.9,7,1026.8,0,14.3,0,2368.9,571.7,647.2,4.2,0,0,66,15.9,18,0.1,0,,,,,,
3,2008," ",23,,,,58607,5576.8,228.3,4038,4.8,1305.8,0,14.5,0,2714.7,661.2,659.3,2.8,0,0,67.2,16.4,16.3,0.1,0,,,,,,
3,2009," ",23,,,,58133,5654.7,251,4097.5,15.4,1290.9,0,14.2,0,2623.4,789.3,678.1,3.6,3,0,64,19.3,16.5,0.1,0.1,,,,,,
3,2010," ",23,,,,57932,5608,233.3,4084.3,7.4,1282.9,0,14.2,0,2103.1,1236.3,734.9,7,3,0,51.5,30.3,18,0.2,0.1,,,,,,
3,2011," ",23,,,,58148,5540.6,200.2,4037.9,3.8,1298.3,0.2,14.4,0,1573.3,1640.4,815.9,3.9,4.4,0,39,40.6,20.2,0.1,0.1,,,,,,
3,2012," ",23,,,,57849,5365.8,196.5,3940,3.4,1225.9,0,14.7,0,1541.1,1610.6,778.7,5.9,3.7,0,39.1,40.9,19.8,0.1,0.1,,,,,,
3,2013," ",23,,,,58203,5302,192.6,3883,3.6,1222.8,0,15,0,1464.8,1602,807.3,4.9,4,0,37.7,41.3,20.8,0.1,0.1,,,,,,
3,2014," ",23,,,,58405,5267.1,180.3,3865.6,12.1,1209,0,15.1,0,1295.8,1537,1022.3,6.9,3.6,0,33.5,39.8,26.4,0.2,0.1,0,33,38,29,0,0
3,2015," ",23,,,,58980,5262.4,173,3892.8,15.7,1180.8,0,15.2,0,1309.2,1527.6,1042.8,7.7,5.6,0,33.6,39.2,26.8,0.2,0.1,,,,,,
3,2016," ",23,,,,62716,5495.6,203.6,4096.2,11.2,1184.5,0,15.3,0,1412.8,1564.3,1101.1,9.8,8.2,0,34.5,38.2,26.9,0.2,0.2,,,,,,
3,2017," ",23,,,,63911,5560.7,210,4128.6,8.2,1214,0,15.5,0,1407.1,1606.8,1104.2,6.9,3.6,0,34.1,38.9,26.7,0.2,0.1,,,,,,
3,2006," ",24,,,,20057,1901.6,75.6,1410.8,0,415.2,0,14.2,0,917,214,274.2,3.5,2,0,65,15.2,19.4,0.2,0.1,,,,,,
3,2007," ",24,,,,16133,1559.3,61.3,1149.6,0.4,348.1,0,14,0,757.7,180.4,200.6,9,2,0,65.9,15.7,17.4,0.8,0.2,,,,,,
3,2008," ",24,,,,20090,1934.3,69.1,1419.5,2,443.6,0,14.2,0,938.5,219.6,256.4,4,1,0,66.1,15.5,18.1,0.3,0.1,,,,,,
3,2009," ",24,,,,19968,1941.4,66.1,1399.7,1,474.6,0,14.3,0,920.8,220.8,254.1,3,1,0,65.8,15.8,18.2,0.2,0.1,,,,,,
3,2010," ",24,,,,19904,1916.8,59.3,1387.4,0.8,469.3,0,14.3,0,870.6,243.8,271,2,0,0,62.8,17.6,19.5,0.1,0,,,,,,
3,2011," ",24,,,,19986,1857.2,49.2,1339.6,0,467,1.4,14.9,0,805.9,264.7,268,1,0,0,60.2,19.8,20,0.1,0,,,,,,
3,2012," ",24,,,,18704,1702.5,53,1225.4,0,422.8,1.4,15.3,0,722.2,250.2,252.9,0,0,0,58.9,20.4,20.6,0,0,,,,,,
3,2013," ",24,,,,17120,1540,45.9,1104.1,0,390,0,15.5,0,636.4,223.9,225.5,0,18.3,0,57.6,20.3,20.4,0,1.7,,,,,,
3,2014," ",24,,,,20216,1858.8,49.7,1347.9,0.9,460.3,0,15,0,712,289.3,345.6,0,1.1,0,52.8,21.5,25.6,0,0.1,0,33,38,29,0,0
3,2015," ",24,,,,20214,1890.3,50.7,1373.9,1.6,462,2,14.7,0,722.8,301.3,347.8,0,2.1,0,52.6,21.9,25.3,0,0.2,,,,,,
3,2016," ",24,,,,19895,1852.3,49.8,1324.5,0.6,474.9,2.6,15,0,682.5,295.6,343.8,0,2.6,0,51.5,22.3,26,0,0.2,,,,,,
3,2017," ",24,,,,19471,1799.5,46.1,1279.5,0.6,468.6,4.6,15.2,0,681.6,274.7,320.2,0,3,0,53.3,21.5,25,0,0.2,,,,,,
3,2006," ",25,,,,33413,2935.5,134.4,2221.5,3,576.7,0,15,0,1339.7,393.3,473.9,13.8,0.8,0,60.3,17.7,21.3,0.6,0,,,,,,
3,2007," ",25,,,,33755,3006.6,135.3,2267.9,5.5,597.9,0,14.9,0,1393.3,406.2,455.6,11.8,1,0,61.4,17.9,20.1,0.5,0,,,,,,
3,2008," ",25,,,,34238,3073.9,115.3,2267,2,689.6,0,15.1,0,1379.8,423.7,457,6,0.5,0,60.9,18.7,20.2,0.3,0,,,,,,
3,2009," ",25,,,,34460,3172.2,124.6,2359.9,3.5,680.8,3.4,14.6,0,1406.5,454.7,490.5,7.1,1.1,0,59.6,19.3,20.8,0.3,0,,,,,,
3,2010," ",25,,,,34807,3179.3,100.5,2350.7,1.5,726.6,0,14.8,0,1349.3,499.4,493.8,6,2.1,0,57.4,21.2,21,0.3,0.1,,,,,,
3,2011," ",25,,,,32291,2902.9,95.5,2124.2,2,681.2,0,15.2,0,1153.7,482.5,482.8,4,1.1,0,54.3,22.7,22.7,0.2,0.1,,,,,,
3,2012," ",25,,,,34895,3039.6,106,2227.4,2.5,702.6,1,15.7,0,1194.4,525,506,1,0.9,0,53.6,23.6,22.7,0,0,,,,,,
3,2013," ",25,,,,35176,3031.5,107.1,2218.1,2.4,703.8,0,15.9,0,1139.9,554.1,522.2,1.3,0.6,0,51.4,25,23.5,0.1,0,,,,,,
3,2014," ",25,,,,35594,3031.1,107.5,2230.1,2.8,690.6,0,16,0,1052.7,529.6,646.2,1,0.6,0,47.2,23.7,29,0,0,0,33,38,29,0,0
3,2015," ",25,,,,36122,3112.8,116,2279.9,1,715.9,0,15.8,0,1057.1,573.7,636,1,12,0,46.4,25.2,27.9,0,0.5,,,,,,
3,2016," ",25,,,,35930,3094.1,109.5,2258.2,0.5,725.9,0,15.9,0,1037.5,586,625.6,1,8,0,45.9,26,27.7,0,0.4,,,,,,
3,2017," ",25,,,,35556,3078.3,107.8,2247.9,0,722.5,0,15.8,0,1034.4,585.6,616.9,3.1,8,0,46,26.1,27.4,0.1,0.4,,,,,,
3,2006," ",26,,,,22693,2040.1,126.5,1526.5,28.2,358.9,0,14.9,0,929.7,268.7,326.1,2,0,0,60.9,17.6,21.4,0.1,0,,,,,,
3,2007," ",26,,,,22429,2085,120,1566.3,11,387.7,0,14.3,0,966.2,271.2,325.9,3,0,0,61.7,17.3,20.8,0.2,0,,,,,,
3,2008," ",26,,,,22381,2088.3,117.9,1568,9.6,392.8,0,14.3,0,970,265.2,327.7,5,0,0,61.9,16.9,20.9,0.3,0,,,,,,
3,2009," ",26,,,,22389,2129,120.7,1592.6,6,409.7,0,14.1,0,992.4,253.5,343,3.8,0,0,62.3,15.9,21.5,0.2,0,,,,,,
3,2010," ",26,,,,22710,2129.7,62.7,1589.5,9,468.5,0,14.3,0,962.5,268.2,354.3,3.7,0.8,0,60.6,16.9,22.3,0.2,0.1,,,,,,
3,2011," ",26,,,,22910,2099.7,59.5,1575.3,9.5,455.4,0,14.5,0,877.9,310.8,378.7,6,1.9,0,55.7,19.7,24,0.4,0.1,,,,,,
3,2012," ",26,,,,22110,1950.7,53.8,1481.4,5,410.5,0,14.9,0,788.9,296.2,391,5.2,0,0,53.3,20,26.4,0.4,0,,,,,,
3,2013," ",26,,,,23382,2058.2,55.3,1566.4,10.5,426.1,0,14.9,0,830.4,322.2,407.8,5.1,0.8,0,53,20.6,26,0.3,0.1,,,,,,
3,2014," ",26,,,,23655,2052.5,55.2,1571.9,4,421.4,0,15,0,753.4,366.7,445.8,5.1,0.8,0,47.9,23.3,28.4,0.3,0.1,0,33,38,29,0,0
3,2015," ",26,,,,23757,2081.8,57,1579.6,5.8,439.5,0,15,0,751.6,363.2,448.8,7.2,8.8,0,47.6,23,28.4,0.5,0.6,,,,,,
3,2016," ",26,,,,23692,2096.5,58.1,1584.3,4.5,449.6,0,15,0,746.5,364.2,452.8,6.2,14.6,0,47.1,23,28.6,0.4,0.9,,,,,,
3,2017," ",26,,,,23381,2076.9,55,1577.4,4.5,439.9,0,14.8,0,753.8,358.5,451.1,3,11,0,47.8,22.7,28.6,0.2,0.7,,,,,,
3,2006," ",27,,,,35536,3254.1,172.6,2399.1,50.5,631.8,0,14.8,0,1415.2,415.8,561.3,6.8,0,0,59,17.3,23.4,0.3,0,,,,,,
3,2007," ",27,,,,35799,3326.7,183,2439.3,48.8,655.5,0,14.7,0,1481.1,423.2,530.2,4.8,0,0,60.7,17.4,21.7,0.2,0,,,,,,
3,2008," ",27,,,,36992,3451.5,199.5,2494.2,40.7,715.7,1.3,14.8,0,1514.9,427.9,545.5,5.8,0,0,60.7,17.2,21.9,0.2,0,,,,,,
3,2009," ",27,,,,36927,3506.3,202.1,2522.1,29,753.1,0,14.6,0,1474.3,480.1,558.1,8.9,0.7,0,58.5,19,22.1,0.4,0,,,,,,
3,2010," ",27,,,,36902,3456.7,140.3,2470.9,30,815.5,0,14.9,0,1380.4,487.3,586.3,10.7,6.2,0,55.9,19.7,23.7,0.4,0.3,,,,,,
3,2011," ",27,,,,37235,3363.2,132.6,2417.1,24,789.5,0,15.4,0,1278.2,519.1,607.2,12.6,0,0,52.9,21.5,25.1,0.5,0,,,,,,
3,2012," ",27,,,,37599,3302.4,132.3,2383.2,22.7,764.2,0,15.8,0,1238.4,524,610.3,10.5,0,0,52,22,25.6,0.4,0,,,,,,
3,2013," ",27,,,,37829,3322.5,123.8,2414.8,19.4,764.5,0,15.7,0,1206.3,551.8,649,7.6,0,0,50,22.9,26.9,0.3,0,,,,,,
3,2014," ",27,,,,37818,3337.6,120,2430.3,21.7,763.6,2,15.6,0,1088.1,614.4,720.3,7.6,0,0,44.8,25.3,29.6,0.3,0,0,33,38,29,0,0
3,2015," ",27,,,,37574,3381.5,131.4,2453.2,11.5,784.8,0.5,15.3,0,1082,630.9,706.3,4.6,29.5,0,44.1,25.7,28.8,0.2,1.2,,,,,,
3,2016," ",27,,,,37280,3312.2,130.9,2396.7,19,765.5,0,15.6,0,1075,617.7,682.5,3.5,18,0,44.9,25.8,28.5,0.1,0.8,,,,,,
3,2017," ",27,,,,36546,3235.8,119.4,2364.6,14.4,737.3,0,15.5,0,1080.4,607.9,651,1.8,23.5,0,45.7,25.7,27.5,0.1,1,,,,,,
3,2006," ",28,,,,40607,3470.8,189.8,2626.2,24.4,630.4,0,15.5,0,1615.4,448.1,552.8,7,3,0,61.5,17.1,21,0.3,0.1,,,,,,
3,2007," ",28,,,,40553,3544.9,176.8,2686.4,15,666.8,0,15.1,0,1657,470,551.4,6,2,0,61.7,17.5,20.5,0.2,0.1,,,,,,
3,2008," ",28,,,,40032,3735.1,188.3,2792.5,11.5,742.8,0,14.3,0,1695.7,514.8,575,6,1,0,60.7,18.4,20.6,0.2,0,,,,,,
3,2009," ",28,,,,39643,3798.8,198.3,2808.1,9,783.3,0,14.1,0,1709.4,516.8,577.9,3,1,0,60.9,18.4,20.6,0.1,0,,,,,,
3,2010," ",28,,,,39627,3764.8,105.6,2772.7,14.9,871.6,0,14.3,0,1609.4,563,593.8,3,3.5,0,58,20.3,21.4,0.1,0.1,,,,,,
3,2011," ",28,,,,39831,3667.9,85.1,2736.2,9.6,836.9,0,14.6,0,1492.6,585.9,653.7,4,0,0,54.6,21.4,23.9,0.1,0,,,,,,
3,2012," ",28,,,,40057,3604,87.7,2683.1,4.5,828.7,0,14.9,0,1456.8,576.8,643.9,5.7,0,0,54.3,21.5,24,0.2,0,,,,,,
3,2013," ",28,,,,40395,3660,83.7,2732.9,4.5,839,0,14.8,0,1448.7,611.3,667.1,5,0.8,0,53,22.4,24.4,0.2,0,,,,,,
3,2014," ",28,,,,40639,3678,85.3,2728.5,9.4,854.7,0,14.9,0,1321,652.3,752.4,2,0.8,0,48.4,23.9,27.6,0.1,0,0,33,38,29,0,0
