"owis","site"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02QN","http://www.marianum.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02QO","http://www.oelbert.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02QP","http://www.willibrordgymnasium.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02QQ","http://www.notredame.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02QT","http://www.maurickcollege.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02QV","http://www.ulingshof.venlo.kennisnet.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02QX","http://www.pcc.nu"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02QZ","http://www.keizerkarelcollege.nl/"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02RA","http://www.veluwscollege.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02RC","http://www.3mastersbo.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02RF","http://www.bergenbosch-school.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02RH","http://www.hetdriespan.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02RK","http://www.sohetkasteel.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02RM","http://www.beukenrodeonderwijs.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02RO","http://www.de-kom.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02RT","http://www.petrusdondersschool.net"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02RU","http://www.sbo-piramide.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02RV","http://www.mikadoschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02SB","http://www.sanctamaria.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02SG","http://www.sbo-de-toermalijn.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02SJ","http://www.hubnoordbrabant.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02SK","http://www.mytylschool-gabriel.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02SO","http://www.don-boscoschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02SP","http://www.donboscoschool.eu"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02ST","http://www.kandinskycollege.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02SW","http://www.hubnoordbrabant.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02SY","http://www.dorenweerd.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02SZ","http://www.mytylschoolroosendaal.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02TC","http://www.huygenslyceum.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02TD","http://www.ja.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02TE","http://www.hermannwesselinkcollege.nl/"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02TG","http://www.hetbaarnschlyceum.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02TH","http://www.hermanjordan.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02TL","http://www.dedolfijn.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02TZ","http://www.stmichaelcollege.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02UB","http://www.vituscollege.nl/"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02UC","http://www.hageveld.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02UE","http://www.boni.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02UG","http://www.laurenslyceum.nlond-16/13339U"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02UP","http://www.marnixcollege.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02US","http://www.hml.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02UT","http://www.vcl-school.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02UV","http://www.gomaruscollege.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02UX","http://www.vechtdalcollege.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02VA","http://www.rvec.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02VB","http://www.landstede.nl/voortgezetonderwijs"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02VC","http://www.csg-comenius.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02VD","http://www.vhl.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02VE","http://www.nsg-groenewoud.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02VG","http://www.theaterhavovwo.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02VJ","http://www.ubboemmius.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02VM","http://www.clv.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02VN","http://www.hetrhedens.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02VO","http://www.gymnasiumnovum.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02VQ","http://www.zaam.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02VR","http://www.cvog.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02VS","http://www.baudartius.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02VT","http://www.landstede.nl/voortgezetonderwijs"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02VX","http://www.cso-dezonnehoek.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02WR","http://www.fiduciaschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02WU","http://www.sbospringplank.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02WW","http://www.deklimboomhoofddorp.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02WY","http://www.sokampen.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02WZ","http://www.paletklundert.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02XE","http://www.desaad.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02XF","http://www.dewingerd-damwald.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02XG","http://www.sbomozaik.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02XJ","http://www.reggesteyn.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02XM","http://www.ajschreuder.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02XQ","http://www.boelensschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02XS","http://www.altenacollege.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02YE","http://www.sbodebrug.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02YH","http://www.mcaweb.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02YJ","http://www.mmschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02YL","http://www.hetpoortje.nu"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02YM","http://www.renn4.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02YN","http://www.ambelt.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02YP","http://www.mytylschool-detrappenberg.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02YR","http://www.renn4.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02YT","http://www.mytylschoolutrecht.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02ZC","http://www.bernardinuscollege.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02ZF","http://www.hvb-ameide.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02ZR","http://www.college.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/02ZX","http://www.ocleijpark.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03AE","http://www.prisma-arnhem.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03AF","http://www.csbo-bergkristal.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03AG","http://www.cbdehoeksteen.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03AH","http://www.montessorischoolvenlo.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03AI","http://www.vrijeschooldekleineprins.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03AM","http://www.gymnasiumbreda.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03AN","http://www.obsazelo.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03AP","http://www.obsdebelhamel.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03AQ","http://www.openschoolgemeenschapbijlmer.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03AZ","http://www.gbsderank.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03BA","http://www.jvrschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03BI","http://www.so-zwolle.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03BR","http://www.obsdekring.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03BS","http://www.kingschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03BU","http://www.margrietschool.com"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03BX","http://www.onderwijsprimair.nl/obs-de-hobbitstee"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03BY","http://www.obsdewijzer.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03CG","http://www.aloysiusstichting.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03CJ","http://www.montessorigoes.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03CL","http://www.lubertischool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03CO","http://www.wegwijzersteenwijk.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03CT","http://www.obsdegolfslag.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03CV","http://www.bsdezwerm.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03CW","http://www.obsapollo.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03DF","http://www.krommeakkers.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03DG","http://www.obsklinkenborg.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03DH","http://www.omnibus-akkoord-po.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03DJ","http://www.dejutter.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03DK","http://www.dorpsschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03DV","http://www.clausschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03DW","http://www.houwingaham.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03DX","http://www.janprinsschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03EE","http://dewereldboom.ogperspecto.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03EH","http://www.dewereldweide.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03EI","http://www.obsusquert.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03EJ","http://www.desmeltkroes.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03ES","http://www.rijnschans.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03ET","http://www.obsdetamboerijn.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03EU","http://www.obsdewinde.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03EV","http://www.obsde-klimop.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03FH","http://www.schutseweb.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03FJ","http://www.desterrenboom.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03FO","http://www.cvogooi.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03FS","http://www.hartenaas.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03FT","http://www.deborgh.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03FU","http://www.aremberg.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03GE","http://www.prinses-margrietschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03GJ","http://www.depoeljeugd.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03GL","http://www.optimusonderwijs.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03GP","http://www.openhof-hoogerheide.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03GR","http://www.pcbshetmozaiek.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03GT","http://www.foareker.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03GW","http://www.hoefer.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03HD","http://www.lisbloem.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03HE","http://www.deakkerlisse.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03HF","http://www.draaiendewieken.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03HG","http://www.bsdebongerd.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03HH","http://www.gbskoninginbeatrix.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03HI","http://www.hetchristal.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03HM","http://www.deuitleg.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03HO","http://www.vgponn.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03HQ","http://www.gbsdelevensboom.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03HR","http://www.vgponn.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03HU","http://www.rehobothsch.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03HW","http://www.wittevogel.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03IA","http://www.graafjanvlissingen.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03IB","http://www.dereinboge-tjerkwerd.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03IC","http://www.toonladder.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03IH","http://www.kmsbussum.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03IJ","http://www.vaart-oosterbeek.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03IV","http://www.sintjozef.kerobei.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03IW","http://www.kompasyerseke.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03IX","http://www.valkenheuvel.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03IY","http://www.kennedy-bs.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03IZ","http://www.vitusschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03JB","http://www.deschakelbest.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03JC","http://www.johnfkennedy.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03JE","http://www.arkvianen.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03JG","http://www.klwereld.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03JL","http://www.bstitusbrandsma.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03JP","http://www.bstalente.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03JQ","http://www.bs-harlekijn.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03JS","http://www.vrijeschooldezonnewende.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03JW","http://www.eaborgerschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03JY","http://www.calvijncollege.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03KA","http://www.prisma-scholen.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03KF","http://www.jozefschool.net"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03KI","http://www.hetbosschehart.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03KJ","http://www.gemmaschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03KM","http://www.pwaolst.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03KN","http://www.piusx-college.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03KP","http://www.koningwa.vcpong.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03KR","http://www.vgponn.nl/hoogezand"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03KT","http://www.gbs-deplanthof.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03KW","http://www.comeniusschool.info"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03KX","http://www.fonteintexel.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03KZ","http://www.prohardenberg.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03LA","http://www.sint-petrusschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03LC","http://www.fonteinsleen.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03LD","http://www.bs-neel.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03LE","http://www.steenenbrug.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03LK","http://www.oersprong-ulft.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03LO","http://www.talententuinmaastricht.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03LR","http://www.remmeltbooy.pentaprimair.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03LS","http://www.klimopschoolrijssen.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03LT","http://www.sint-nicolaasschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03LX","http://www.driekoningenschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03LY","http://www.deleuksteschoolvannederland.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03MA","http://www.klimopmegen.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03MH","http://www.petrusenpaulusskipov.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03MI","http://www.mlkingschoolmaartensdijk.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03MJ","http://www.eben-haezerschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03MK","http://www.berkeloo.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03ML","http://www.cnsstaphorst.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03MO","http://www.basisschoolstemarie.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03MQ","http://www.bs-mariagoretti.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03MR","http://www.weilust.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03MW","http://www.basisschool-hetpalet.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03MX","http://www.basisschooldecaleidoscoop.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03NB","http://www.rozenhorst.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03NC","http://www.bsscharn.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03ND","http://www.deschansschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03NI","http://www.detweemaster.net"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03NJ","http://www.aloysiusoverveen.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03NN","http://www.bs-driesprong.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03NO","http://www.wegwijzer-achtmaal.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03NP","http://www.sintsebastianusschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03NR","http://oostvogel.ogperspecto.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03NT","http://www.rkderegenboog.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03NU","http://www.talentencampusvenlo.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03NW","http://www.kbszandberg.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03NY","http://www.antoniusrkbs.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03NZ","http://www.dekrullevaar.eu"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03OA","http://www.pdhilversum.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03OB","http://www.basisscholenklimmenransdaal.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03OC","http://www.dewelp.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03OJ","http://www.groenewegenschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03OK","http://www.dezuidstroom.fortior.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03OM","http://www.berensprong.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03ON","http://www.majellaschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03OP","http://www.oda-bs.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03OR","http://www.desterrenpracht.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03OU","http://www.dehoeveschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03OY","http://www.niftarlake.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03PB","http://www.kleurryk.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03PC","http://www.teresiaschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03PD","http://www.bsdeoctopus.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03PF","http://www.bsbocholtz.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/03PH","http://dekiem.new.verdel.it/"
